trade_date,score,rating,momentum_val,momentum_score,breadth_val,breadth_score,strength_val,strength_score,volatility_val,volatility_score,avgret_val,avgret_score
20230714,57.28,greed,-0.0894224137113232,0.0,0.5652173913043478,60.86956521739128,0.0193236714975845,69.32367149758454,0.1308313491855086,81.17357437573756,1.000371497584541,75.00928743961353
20230717,41.72,fear,-0.0952139525176691,0.0,0.2801932367149758,13.365539452495977,0.0144927536231884,64.4927536231884,0.1249665082234632,83.34573769501361,-0.1041599033816424,47.39600241545894
20230718,38.18,fear,-0.0994588034925866,0.0,0.2657004830917874,10.950080515297904,0.0048309178743961,54.830917874396135,0.1233114816637402,83.95871049491103,-0.3527140096618356,41.18214975845411
20230719,34.64,fear,-0.1044093032929496,0.0,0.2019230769230769,0.3205128205128193,0.0048076923076923,54.8076923076923,0.1229396817680142,84.09641415999472,-0.6403423076923076,33.99144230769231
20230720,37.59,fear,-0.1070929274701013,0.0,0.2296650717703349,4.944178628389153,-0.0095693779904306,40.430622009569376,0.1223074286438935,84.33058198374313,0.329676076555024,58.2419019138756
20230721,42.6,fear,-0.1093369556607776,0.0,0.3971291866028708,32.8548644338118,-0.0047846889952153,45.215311004784695,0.1059907980981069,90.37377848218264,-0.2186760765550239,44.5330980861244
20230724,41.8,fear,-0.1118556480736084,0.0,0.3205741626794258,20.095693779904305,0.0047846889952153,54.784688995215305,0.0962958098279871,93.96451487852326,-0.3941990430622009,40.14502392344498
20230725,63.58,greed,-0.1039337138234836,0.0,0.8038277511961722,100.0,0.0047846889952153,54.784688995215305,0.1030134807504431,91.47648861094696,0.8662669856459331,71.65667464114833
20230726,45.74,neutral,-0.1057974801227304,0.0,0.3666666666666666,27.777777777777768,0.0095238095238095,59.523809523809526,0.1010492492161067,92.20398177181232,-0.0322695238095238,49.193261904761904
20230727,39.35,fear,-0.1091800934135164,0.0,0.2904761904761905,15.07936507936508,-0.0047619047619047,45.23809523809524,0.0955086583107108,94.2560524775145,-0.3127685714285714,42.18078571428572
20230728,57.53,greed,-0.1040704857572362,0.0,0.6285714285714286,71.42857142857142,0.0142857142857142,64.28571428571429,0.0957336882252488,94.17270806472264,0.3109842857142857,57.77460714285715
20230731,60.59,greed,-0.0994723018225143,0.0,0.7047619047619048,84.12698412698411,0.0095238095238095,59.523809523809526,0.0975710993405288,93.49218542943376,0.6313280952380953,65.78320238095239
20230801,43.78,fear,-0.1016192031175143,0.0,0.3380952380952381,23.015873015873016,0.0047619047619047,54.76190476190476,0.0943901753454292,94.6703054276188,-0.1422333333333333,46.44416666666666
20230802,40.88,fear,-0.1003434493987367,0.0,0.2822966507177033,13.716108452950552,0.0,50.0,0.0946141556186312,94.58734977087732,-0.1561741626794258,46.09564593301435
20230803,46.19,neutral,-0.0961511646930995,0.0,0.3732057416267942,28.867623604465702,0.0047846889952153,54.784688995215305,0.0908602435449267,95.97768757595304,0.0534028708133971,51.33507177033493
20230804,52.18,neutral,-0.0898037512928374,0.0,0.5119617224880383,51.99362041467304,0.0047846889952153,54.784688995215305,0.0915697622087062,95.71490288566436,0.3363488038277512,58.40872009569378
20230807,38.39,fear,-0.095897137387876,0.0,0.2200956937799043,3.349282296650717,0.0047846889952153,54.784688995215305,0.094352458880495,94.68427448870553,-0.4349684210526315,39.125789473684215
20230808,37.53,fear,-0.1023096641083921,0.0,0.2952380952380952,15.87301587301587,-0.0095238095238095,40.47619047619048,0.0962183791792169,93.99319289658632,-0.5086085714285714,37.28478571428572
20230809,37.59,fear,-0.1103399004945446,0.0,0.2227488151658767,3.791469194312793,0.0,50.0,0.0895010020322971,96.48111035840846,-0.4936862559241706,37.657843601895735
20230810,47.08,neutral,-0.1081497078384909,0.0,0.3867924528301887,31.132075471698112,0.0047169811320754,54.71698113207547,0.0854705501021492,97.97387033253732,0.0628122641509433,51.57030660377359
20230811,34.86,fear,-0.1122786215370036,0.0,0.160377358490566,0.0,-0.0047169811320754,45.28301886792453,0.0828306455962625,98.95161274212498,-0.7977254716981133,30.056863207547167
20230814,37.51,fear,-0.1153520035427899,0.0,0.2311320754716981,5.188679245283017,-0.0047169811320754,45.28301886792453,0.0817514162230753,99.35132732478692,-0.4904023584905661,37.739941037735846
20230815,39.32,fear,-0.1185779237396997,0.0,0.240566037735849,6.761006289308173,0.0,50.0,0.0818150737332831,99.3277504691544,-0.3786683962264151,40.53329009433963
20230816,38.66,fear,-0.1270632953724679,0.0,0.1690140845070422,0.0,0.0,50.0,0.087141501864153,97.35499930957292,-0.162106572769953,45.94733568075117
20230817,48.09,neutral,-0.1231534096462653,0.0,0.4485981308411215,41.43302180685357,0.0,50.0,0.0889262795823438,96.69397052505784,0.092946261682243,52.32365654205607
20230818,35.35,fear,-0.1292271608995294,0.0,0.1767441860465116,0.0,0.0,50.0,0.0917972260248061,95.63065702784957,-0.7550916279069768,31.12270930232558
20230821,31.52,fear,-0.1385322387249036,0.0,0.213953488372093,2.3255813953488342,-0.013953488372093,36.04651162790698,0.0983723955913219,93.19540904025116,-0.958273023255814,26.043174418604654
